2018-06-13 12:56:48,036 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\11 - ''Где нас нет''.mp3
2018-06-13 12:56:48,037 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Вечный жид
2018-06-13 12:56:48,037 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\07 - Вечный жид.mp3
2018-06-13 12:56:48,037 INFO  [main] LogController.log(LogController.java:12) То густо, то пусто Oxxxymiron & Schokk То густо, то пусто
2018-06-13 12:56:48,038 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - То густо, то пусто (п.у. Schokk)\01 - То густо, то пусто.mp3
2018-06-13 12:56:48,038 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Ящик фокусника
2018-06-13 12:56:48,038 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\28 - Ящик фокусника.mp3
2018-06-13 12:56:48,046 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron & Dom!no Привет со дна
2018-06-13 12:56:48,047 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\06 - Привет со дна.mp3
2018-06-13 12:56:48,047 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Так как есть
2018-06-13 12:56:48,047 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\11 - Так как есть.mp3
2018-06-13 12:56:48,047 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron Цифры и цвета
2018-06-13 12:56:48,047 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\10 - Цифры и цвета.mp3
2018-06-13 12:56:48,048 INFO  [main] LogController.log(LogController.java:12) Ultima Thule Oxxxymiron & Луперкаль Ultima Thule
2018-06-13 12:56:48,048 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2012 - Ultima Thule (п.у. Луперкаль)\01 - Ultima Thule.mp3
2018-06-13 12:56:48,048 INFO  [main] LogController.log(LogController.java:12) miXXXtape I (mixed by OFFbeat) Oxxxymiron Ходят Слухи
2018-06-13 12:56:48,048 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\DublicateControlSum\23 - Ходят слухи — копия.mp3
2018-06-13 12:56:48,051 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\DublicateControlSum\23 - Ходят слухи.mp3
2018-06-13 12:56:48,051 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron В стране женщин
2018-06-13 12:56:48,051 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\22 - В стране женщин.mp3
2018-06-13 12:56:48,051 INFO  [main] LogController.log(LogController.java:12) То густо, то пусто Oxxxymiron & Schokk Vasco Da Gama feat. Automatikk
2018-06-13 12:56:48,052 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - То густо, то пусто (п.у. Schokk)\03 - Vasco Da Gama feat. Automatikk.mp3
2018-06-13 12:56:48,052 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Больше Бена
2018-06-13 12:56:48,052 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\03 - Больше Бена.mp3
2018-06-13 12:56:48,052 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Неваляшка
2018-06-13 12:56:48,052 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\08 - Неваляшка.mp3
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) Вечный жид Oxxxymiron CCTV
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2011 - Вечный жид\04 - CCTV.mp3
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron ''Полигон''
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\07 - ''Полигон''.mp3
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Не с начала
2018-06-13 12:56:48,053 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\01 - Не с начала.mp3
2018-06-13 12:56:48,054 INFO  [main] LogController.log(LogController.java:12) Мой менталитет / Russky Cockney Oxxxymiron Russky Cockney (prod. Arschtritt Lindgren)
2018-06-13 12:56:48,054 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Singles\2011 - Мой менталитет - Russky Cockney\02 - Russky Cockney (prod. Arschtritt Lindgren).mp3
2018-06-13 12:56:48,062 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron В тихом омуте
2018-06-13 12:56:48,062 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\06 - В тихом омуте.mp3
2018-06-13 12:56:48,062 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron G.O.D.
2018-06-13 12:56:48,063 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\13 - G.O.D..mp3
2018-06-13 12:56:48,063 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Vasco Da Gama
2018-06-13 12:56:48,063 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\21 - Vasco Da Gama.mp3
2018-06-13 12:56:48,063 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\DublicateNames\20 - Нет связи.mp3
2018-06-13 12:56:48,063 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\DublicateNames\21 - Vasco Da Gama.mp3
2018-06-13 12:56:48,064 INFO  [main] LogController.log(LogController.java:12) miXXXtape I Oxxxymiron Чертово колесо
2018-06-13 12:56:48,064 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\miXXXtape\19 - Чертово колесо.mp3
2018-06-13 12:56:48,064 INFO  [main] LogController.log(LogController.java:12) miXXXtape II. Долгий путь домой Oxxxymiron Песенка Гремлина
2018-06-13 12:56:48,064 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2013 - miXXXtape II. Долгий путь домой\05 - Песенка Гремлина.mp3
2018-06-13 12:56:48,064 INFO  [main] LogController.log(LogController.java:12) ГОРГОРОД Oxxxymiron Накануне
2018-06-13 12:56:48,065 INFO  [main] LogController.log(LogController.java:12) E:\Oxxxymiron\Albums\2015 - ГОРГОРОД\08 - Накануне.mp3
